-13.0373920,-5.4565798,9.3130330
-12.6264028,-4.5609029,9.1328510
-12.0934173,-3.7259063,8.9490419
-11.4537830,-2.9555444,8.9881679
-10.7525130,-2.2549834,9.3846289
-9.9709152,-1.6399840,9.3395676
-9.1218692,-1.1220119,9.3174078
-8.2223649,-0.6911050,9.5457297
-7.2802522,-0.3706399,9.4693518
-6.3139283,-0.1666126,9.3883716
-5.3262756,-0.0435143,9.6211226
-4.3452368,0.0617306,9.9703991
-3.3555092,0.1788025,10.2946126
-2.3692819,0.2905863,10.5965765
-1.3814390,0.4010526,10.8786234
-0.3938450,0.5120831,11.1427153
0.5920683,0.6222626,11.3905235
1.5807667,0.7327866,11.6234867
2.5694280,0.8435115,11.8428553
3.5579729,0.9541055,12.0497252
4.5454042,1.0646064,12.2450635
5.5312848,1.1751099,12.4297297
6.5190121,1.2860244,12.6044918
7.5062588,1.3970208,12.7700396
8.4931158,1.5081246,12.9269960
9.4803595,1.6193855,13.0759253
10.4665885,1.7302434,13.2173411
11.4539212,1.8415756,12.0979938
12.4382584,1.9529494,10.8936995
13.4242112,2.0617592,9.6183585
14.4162240,2.1788628,8.3667795
15.3983222,2.3311648,7.3786415
16.3654104,2.5790322,6.6458841
17.2641122,2.9880232,6.5173042
18.0489742,3.6086575,6.3861360
18.7637852,4.3072148,7.0490432
19.4780882,4.9743112,7.4747021
20.2044424,5.6499199,6.3895132
20.8370530,6.4115247,6.2658934
21.2176164,7.3125087,6.1397851
21.3478942,8.3063730,6.2699100
21.3884322,9.2952452,6.9481409
21.4254017,10.2887148,7.5421700
21.4617709,11.2878630,8.0714931
21.4925756,12.2820577,8.5489386
21.5857419,13.2759439,8.9835126
21.7776741,14.2461792,9.2152004
22.0833668,15.1918859,9.2409024
22.5058101,16.0830277,9.1159112
23.0307697,16.9247793,9.1834801
23.6384691,17.7122276,9.4102690
24.3271732,18.4249391,9.4209737
25.0947195,19.0615110,9.4669186
25.9267143,19.6044280,9.3817797
26.8252386,20.0353505,9.1929607
27.7653476,20.3581340,9.2434086
28.7304940,20.5837229,9.4318207
29.7174630,20.7034470,9.4784191
30.7057102,20.7081667,9.4405615
31.6929016,20.5994889,9.4269803
32.6601196,20.3836579,9.4987496
33.5959234,20.0548856,9.4290595
34.4894456,19.6168542,9.3945866
35.3272050,19.0839286,9.4389395
36.1039033,18.4649804,9.5154955
36.8107912,17.7652044,9.5591274
37.4310129,16.9895697,9.4391060
37.9463714,16.1389643,9.2491332
38.3613879,15.2361016,9.3055073
38.6849096,14.2988621,9.5018679
38.9053793,13.3272446,9.3898071
38.9935055,12.3397919,9.2008265
38.9633224,11.3496947,9.1845792
38.8518044,10.3632003,9.5669472
38.6235396,9.4037988,9.3982046
38.2764197,8.4740459,9.3095027
37.8269759,7.5820037,9.3975570
37.2907310,6.7522014,9.4801279
36.6602720,5.9795966,9.5022797
35.9433459,5.2902540,9.3488338
35.1444450,4.6985759,9.1606778
34.2886283,4.1863221,8.7791105
33.3936313,3.7630208,8.6092584
32.4410537,3.4708493,8.4359872
31.4728920,3.2763028,8.8337253
30.4934619,3.1124975,9.2442735
29.5190492,2.9468809,9.6219926
28.5368742,2.7802458,9.9712052
27.5543065,2.6166942,10.2953621
26.5756259,2.4537371,10.5972757
25.5946711,2.2901789,10.8792773
24.6138763,2.1267178,11.1433283
23.6312177,1.9631484,11.3910993
22.6512646,1.8003739,11.6240284
21.6737370,1.6381636,11.8433658
20.6936205,1.4753075,12.0502069
19.7141185,1.3125298,12.2455187
18.7335428,1.1497858,12.4301602
17.7537282,0.9873899,12.6048994
16.7738245,0.8248316,12.7704260
15.7932635,0.6628724,12.9273624
14.8142108,0.5019237,12.3314601
13.8372260,0.3373491,11.1729646
12.8525184,0.1781680,10.0808336
11.8712534,0.0272523,9.2305831
10.8992591,-0.1839421,8.4413794
9.9507658,-0.4778832,7.6375064
9.0201208,-0.8484949,7.4897413
8.2012130,-1.3959252,7.3390017
7.5038557,-2.1011758,7.2032527
6.7879996,-2.8073216,7.7685686
6.1537145,-3.5480984,7.2721531
5.5820972,-4.3592096,6.2691592
5.0613970,-5.2067381,6.1478680
4.7617387,-6.1401301,6.0241351
4.5378456,-7.1153814,6.7361336
4.2920393,-8.0833207,7.3551863
4.0505559,-9.0467268,7.9040772
3.8221904,-10.0181995,8.3974019
3.5820465,-10.9797883,8.8452153
3.2639248,-11.9238717,9.2177079
2.8559071,-12.8246822,9.4011314
2.3550975,-13.6816551,9.5012011
1.7672425,-14.4782114,9.5730452
1.0853957,-15.2013757,9.4702153
0.3216271,-15.8390172,9.4048040
-0.5052173,-16.3933136,9.5654135
-1.3937123,-16.8373344,9.3994367
-2.3272842,-17.1708414,9.3162182
-3.2923421,-17.4326420,9.1466924
-4.2724088,-17.5700161,8.9697286
-5.2609510,-17.5656552,8.7892026
-6.2475686,-17.4628006,9.1348086
-7.2201670,-17.2817313,9.4154404
-8.1727414,-16.9964723,9.2332771
-9.0775550,-16.5829153,9.0474468
-9.9142610,-16.0517131,8.9222135
-10.6825033,-15.4205762,8.9941740
-11.3814277,-14.7130043,9.2055288
-12.0126500,-13.9454879,9.5300859
-12.5576433,-13.1146503,9.5609784
-13.0038869,-12.2284377,9.5157675
-13.3551079,-11.2955838,9.3924092
-13.5778558,-10.3281382,9.2033762
-13.6777332,-9.3428705,9.1401453
-13.6890777,-8.3470211,9.5260005
-13.5813631,-7.3615039,9.4001812
-13.3581320,-6.3988601,9.3559506
-13.0373920,-5.4565798,9.3130330
