-13.0647526,-5.4442753,9.5898095
-12.6511995,-4.5440188,9.7152811
-12.1360711,-3.6885271,9.6604791
-11.5178302,-2.8937821,9.5654144
-10.8137236,-2.1880353,9.4437302
-10.0233801,-1.5719122,9.3509132
-9.1650496,-1.0592359,9.2946697
-8.2477590,-0.6519036,9.2625947
-7.2922404,-0.3507841,9.3325714
-6.3213971,-0.1387877,9.5721383
-5.3337233,0.0238998,9.9272009
-4.3493149,0.1616148,10.2564707
-3.3548627,0.2901159,10.5628871
-2.3619954,0.4077311,10.8488792
-1.3682809,0.5077935,11.1164849
-0.3716219,0.5806455,11.3674360
0.6254868,0.6242832,11.6032203
1.6274508,0.6567491,11.8251288
2.6280921,0.6930254,12.0342908
3.6280608,0.7443076,12.2317021
4.6241195,0.8188856,12.4182461
5.6178625,0.9118062,12.5947115
6.6126054,1.0113545,12.7618061
7.6069208,1.1140236,12.9201679
8.6011395,1.2187911,13.0703752
9.5949418,1.3252942,13.2129535
10.5874146,1.4336098,13.3483822
11.5809133,1.5448707,13.4414737
12.5722443,1.6617968,12.4274977
13.5622375,1.7923963,11.5734286
14.5529654,1.9567300,10.9166497
15.5285905,2.1779713,10.4347970
16.4852540,2.4803851,10.0879863
17.3980524,2.8764027,9.8763498
18.2680344,3.3841573,9.6611362
19.0617336,3.9943110,9.4427965
19.7619658,4.6943240,9.2222578
20.3733792,5.4885562,8.9856136
20.8755682,6.3418984,8.7655379
21.2488211,7.2616760,8.5949154
21.4712167,8.2436483,8.4208365
21.5424523,9.2352447,8.3241390
21.5187416,10.2370707,8.7812487
21.4697869,11.2399457,9.1986872
21.4647014,12.2404999,9.5822969
21.5482711,13.2415380,9.7857847
21.7403543,14.2176828,9.7336001
22.0469691,15.1702733,9.5869881
22.4461767,16.0791273,9.6801564
22.9408336,16.9459949,9.7009452
23.5328941,17.7522435,9.6269038
24.2157504,18.4809032,9.5250785
24.9858542,19.1230288,9.4290115
25.8272057,19.6629795,9.3381042
26.7320461,20.0968094,9.2820532
27.6778711,20.4173563,9.2785526
28.6548920,20.6278022,9.3128627
29.6491427,20.7353497,9.4552675
30.6432045,20.7401012,9.5532276
31.6375174,20.6388041,9.6012947
32.6114489,20.4278086,9.5781759
33.5570492,20.1067671,9.5442746
34.4625096,19.6786093,9.5201296
35.3108832,19.1519150,9.5051774
36.0950635,18.5317500,9.4976998
36.8043333,17.8260599,9.4936407
37.4279616,17.0449919,9.4829908
37.9591816,16.1965018,9.4734277
38.3893496,15.2946365,9.4703787
38.7136590,14.3502702,9.4645593
38.9285211,13.3715363,9.4569601
39.0293807,12.3782859,9.4514000
39.0165219,11.3824011,9.4492623
38.8914371,10.3912111,9.4645417
38.6595811,9.4254388,9.4987328
38.3233401,8.4853511,9.5372097
37.8840129,7.5822716,9.5716833
37.3478433,6.7440289,9.5056860
36.7114207,5.9688071,9.4553630
35.9891551,5.2759464,9.4159463
35.1903695,4.6719639,9.3900768
34.3284381,4.1615351,9.4259542
33.4224144,3.7442312,9.5337054
32.4809471,3.4029094,9.7709185
31.5332954,3.1064818,10.1113877
30.5714143,2.8263444,10.4277534
29.6059611,2.5715291,10.7226571
28.6283533,2.3433606,10.9983003
27.6489510,2.1565309,11.2565435
26.6618777,2.0233970,11.4078681
25.6675181,1.9300164,11.6412478
24.6656581,1.8561959,11.8609509
23.6656432,1.7847154,12.0680827
22.6687305,1.6973581,12.2636187
21.6791024,1.5862055,12.4484255
20.6874871,1.4554571,12.6232772
19.6977725,1.3198725,12.7888693
18.7060399,1.1921243,12.9458293
17.7131393,1.0795620,13.0947260
16.7194374,0.9797157,13.2360770
15.7234968,0.8854461,13.3703545
14.7304941,0.7876400,12.8374691
13.7390704,0.6745254,12.0172872
12.7458588,0.5283190,11.3500698
11.7669965,0.3307576,10.8481536
10.8014926,0.0594671,10.4844840
9.8704031,-0.2995836,10.2614100
8.9783851,-0.7619829,10.0616701
8.1508933,-1.3250115,9.8578840
7.4007595,-1.9766631,9.7049673
6.7128720,-2.7137970,9.7247634
6.1011367,-3.4941847,9.9264278
5.5440381,-4.3136562,9.9084966
5.0444577,-5.1816702,9.7156262
4.6535681,-6.0940455,9.5188487
4.3655596,-7.0568287,9.5067972
4.1626381,-8.0394316,9.7464240
4.0026224,-9.0262418,10.0886699
3.8340436,-10.0148946,10.4066105
3.6104122,-10.9875249,10.7029220
3.2917861,-11.9378905,10.4966153
2.8790907,-12.8437486,10.3369103
2.3748336,-13.7060101,10.2338875
1.7871064,-14.5097785,10.1722747
1.1114010,-15.2480963,10.0278069
0.3542574,-15.9030626,9.8568661
-0.4751590,-16.4624383,9.6873334
-1.3674378,-16.9172385,9.5544174
-2.3041919,-17.2575545,9.4448149
-3.2840426,-17.4829720,9.3570711
-4.2758930,-17.5923949,9.3688978
-5.2695850,-17.5967125,9.4609533
-6.2638568,-17.5063304,9.6735392
-7.2409163,-17.3164046,9.7346895
-8.1958384,-17.0183048,9.6926475
-9.1103958,-16.6099667,9.5970615
-9.9663637,-16.0990435,9.5151153
-10.7597313,-15.4886973,9.4678409
-11.4759971,-14.7898340,9.4375456
-12.1049721,-14.0130019,9.4103612
-12.6400699,-13.1673509,9.4040310
-13.0728228,-12.2682197,9.4056259
-13.4014142,-11.3208695,9.4099739
-13.6200891,-10.3446651,9.4328001
-13.7275908,-9.3551504,9.4571730
-13.7240298,-8.3530942,9.4779131
-13.6091906,-7.3611340,9.4950743
-13.3883541,-6.3921812,9.5287785
-13.0647526,-5.4442753,9.5898095
